5.291772100000000000e+08 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.291772100000000000e+08 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.291772100000000000e+08
